,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
2380,2380,Richard Hamilton,WAS,24.0,200.66,87.543256,Connecticut,USA,1999,1,7,63,20.0,3.4,2.7,-1.0,0.038,0.077,0.286,0.511,0.143,2001-02
2419,2419,Christian Laettner,WAS,32.0,210.82,111.13004,Duke,USA,1992,1,3,57,7.1,5.3,2.6,-5.1,0.06,0.187,0.155,0.511,0.166,2001-02
2420,2420,Chris Whitney,WAS,30.0,182.88,79.3786,Clemson,USA,1993,2,47,82,10.2,1.9,3.8,-2.2,0.006,0.079,0.172,0.568,0.2289999999999999,2001-02
2466,2466,Courtney Alexander,WAS,25.0,198.12,92.98636,Fresno State,USA,2000,1,13,56,9.8,2.6,1.5,-6.4,0.037,0.094,0.204,0.521,0.114,2001-02
2509,2509,Brendan Haywood,WAS,22.0,213.36,120.655472,North Carolina,USA,2001,1,20,62,5.1,5.2,0.5,-1.3,0.126,0.159,0.126,0.54,0.038,2001-02
2525,2525,Bobby Simmons,WAS,22.0,198.12,106.59412,DePaul,USA,2001,2,41,30,3.7,1.7,0.6,0.5,0.087,0.095,0.166,0.518,0.085,2001-02
2533,2533,Jahidi White,WAS,26.0,205.74,131.54168,Georgetown,USA,1998,2,43,71,5.4,6.3,0.2,-3.5,0.1369999999999999,0.257,0.142,0.552,0.019,2001-02
2541,2541,Hubert Davis,WAS,32.0,195.58,83.007336,North Carolina,USA,1992,1,20,51,7.2,1.5,2.1,-1.6,0.0069999999999999,0.065,0.143,0.544,0.144,2001-02
2622,2622,Etan Thomas,WAS,24.0,208.28,117.93392,Syracuse,USA,2000,1,12,47,4.3,3.9,0.1,-0.1,0.104,0.23,0.154,0.5529999999999999,0.015,2001-02
2642,2642,Jerry Stackhouse,WAS,28.0,198.12,98.883056,North Carolina,USA,1995,1,3,70,21.5,3.7,4.5,0.1,0.027,0.084,0.278,0.528,0.216,2002-03
2661,2661,Charles Oakley,WAS,39.0,205.74,112.490816,Virginia Union,USA,1985,1,9,42,1.8,2.5,1.0,1.6,0.083,0.18,0.085,0.529,0.127,2002-03
2669,2669,Bryon Russell,WAS,32.0,200.66,102.0582,Long Beach State,USA,1993,2,45,70,4.5,3.0,1.0,-3.2,0.036,0.146,0.134,0.4679999999999999,0.089,2002-03
2694,2694,Christian Laettner,WAS,33.0,210.82,111.13004,Duke,USA,1992,1,3,76,8.3,6.6,3.1,-0.4,0.062,0.206,0.143,0.545,0.175,2002-03
2702,2702,Brian Cardinal,WAS,26.0,203.2,111.13004,Purdue,USA,2000,2,44,5,0.8,1.0,0.2,41.9,0.3,0.118,0.172,0.41,0.1,2002-03
2705,2705,Anthony Goldwire,WAS,31.0,187.96,82.553744,Houston,USA,1994,2,52,15,1.7,0.4,0.3,-20.8,0.0,0.077,0.184,0.445,0.1,2002-03
2730,2730,Brendan Haywood,WAS,23.0,213.36,121.562656,North Carolina,USA,2001,1,20,81,6.2,5.0,0.4,0.3,0.121,0.128,0.126,0.561,0.024,2002-03
2736,2736,Bobby Simmons,WAS,23.0,198.12,106.59412,DePaul,USA,2001,2,41,36,3.3,2.1,0.6,-2.4,0.105,0.147,0.166,0.471,0.083,2002-03
2775,2775,Jahidi White,WAS,27.0,205.74,131.54168,Georgetown,USA,1998,2,43,16,4.2,4.6,0.1,-4.9,0.1689999999999999,0.187,0.149,0.523,0.013,2002-03
2791,2791,Jared Jeffries,WAS,21.0,210.82,104.32616,Indiana,USA,2002,1,11,20,4.0,2.9,0.8,6.6,0.11,0.131,0.156,0.521,0.091,2002-03
2831,2831,Etan Thomas,WAS,25.0,208.28,117.93392,Syracuse,USA,2000,1,12,38,4.8,4.3,0.1,0.6,0.144,0.2189999999999999,0.176,0.55,0.01,2002-03
2908,2908,Tyronn Lue,WAS,26.0,182.88,80.73937600000001,Nebraska,USA,1998,1,23,75,8.6,2.0,3.5,-0.9,0.013,0.077,0.1669999999999999,0.523,0.223,2002-03
2962,2962,Larry Hughes,WAS,24.0,195.58,83.46092800000001,Saint Louis,USA,1998,1,8,67,12.8,4.6,3.1,-0.9,0.037,0.132,0.209,0.521,0.174,2002-03
2984,2984,Kwame Brown,WAS,21.0,210.82,112.490816,None,USA,2001,1,1,80,7.4,5.3,0.7,-2.6,0.085,0.1969999999999999,0.1889999999999999,0.496,0.057,2002-03
2989,2989,Juan Dixon,WAS,24.0,190.5,74.389088,Maryland,USA,2002,1,17,42,6.4,1.7,1.0,-2.4,0.024,0.108,0.238,0.4639999999999999,0.118,2002-03
3055,3055,Michael Jordan,WAS,40.0,198.12,97.975872,North Carolina,USA,1984,1,3,82,20.0,6.1,3.8,0.0,0.0279999999999999,0.1669999999999999,0.288,0.491,0.207,2002-03
3073,3073,Mitchell Butler,WAS,33.0,195.58,95.25432,UCLA,USA,Undrafted,Undrafted,Undrafted,41,3.3,1.7,0.8,1.7,0.048,0.092,0.126,0.498,0.093,2003-04
3122,3122,Larry Hughes,WAS,25.0,195.58,83.46092800000001,Saint Louis,USA,1998,1,8,61,18.8,5.3,2.4,-5.5,0.049,0.127,0.2769999999999999,0.496,0.144,2003-04
3126,3126,Kwame Brown,WAS,22.0,210.82,112.490816,None,USA,2001,1,1,74,10.9,7.4,1.5,-4.2,0.091,0.19,0.175,0.547,0.087,2003-04
3170,3170,Lonny Baxter,WAS,25.0,203.2,117.93392,Maryland,USA,2002,2,43,62,4.0,3.0,0.3,-7.1,0.099,0.179,0.174,0.518,0.05,2003-04
3182,3182,Torraye Braggs,WAS,28.0,203.2,111.13004,Xavier,USA,1998,2,57,15,2.7,2.6,0.5,9.1,0.157,0.176,0.16,0.522,0.083,2003-04
3257,3257,Steve Blake,WAS,24.0,190.5,78.017824,Maryland,USA,2003,2,38,75,5.9,1.6,2.8,-4.4,0.0139999999999999,0.083,0.182,0.509,0.26,2003-04
3289,3289,Christian Laettner,WAS,34.0,210.82,111.13004,Duke,USA,1992,1,3,48,5.9,4.8,1.9,-8.8,0.055,0.211,0.147,0.511,0.155,2003-04
3291,3291,Chris Whitney,WAS,32.0,182.88,79.3786,Clemson,USA,1993,2,47,16,2.9,0.9,0.9,-16.0,0.016,0.077,0.128,0.498,0.146,2003-04
3379,3379,Brendan Haywood,WAS,24.0,213.36,121.562656,North Carolina,USA,2001,1,20,77,7.0,5.0,0.6,-2.7,0.133,0.159,0.17,0.547,0.051,2003-04
3405,3405,Jarvis Hayes,WAS,22.0,200.66,99.79024,Georgia,USA,2003,1,10,70,9.6,3.8,1.5,-7.2,0.037,0.108,0.186,0.456,0.092,2003-04
3407,3407,Jared Jeffries,WAS,22.0,210.82,104.32616,Indiana,USA,2002,1,11,82,5.7,5.2,1.1,-4.1,0.1,0.147,0.149,0.428,0.083,2003-04
3430,3430,Juan Dixon,WAS,25.0,190.5,74.389088,Maryland,USA,2002,1,17,71,9.4,2.1,1.9,-7.2,0.023,0.096,0.242,0.476,0.176,2003-04
3442,3442,Jerry Stackhouse,WAS,29.0,198.12,98.883056,North Carolina,USA,1995,1,3,26,13.9,3.6,4.0,-9.4,0.023,0.1169999999999999,0.256,0.494,0.24,2003-04
3492,3492,Gilbert Arenas,WAS,22.0,190.5,86.636072,Arizona,USA,2001,2,30,55,19.6,4.6,5.0,-5.5,0.0289999999999999,0.109,0.268,0.512,0.244,2003-04
3502,3502,Etan Thomas,WAS,26.0,208.28,117.93392,Syracuse,USA,2000,1,12,79,8.9,6.7,0.9,-8.5,0.106,0.209,0.178,0.5379999999999999,0.066,2003-04
3518,3518,Etan Thomas,WAS,27.0,208.28,117.93392,Syracuse,USA,2000,1,12,47,7.1,5.2,0.4,-5.2,0.095,0.204,0.166,0.521,0.034,2004-05
3579,3579,Steve Blake,WAS,25.0,190.5,78.017824,Maryland,USA,2003,2,38,44,4.3,1.6,1.6,-6.2,0.03,0.096,0.17,0.4679999999999999,0.18,2004-05
3650,3650,Brendan Haywood,WAS,25.0,213.36,120.655472,North Carolina,USA,2001,1,20,68,9.4,6.8,0.8,6.2,0.119,0.152,0.149,0.588,0.047,2004-05
3651,3651,Anthony Peeler,WAS,35.0,193.04,94.347136,Missouri,USA,1992,1,15,40,3.8,1.6,1.4,-12.1,0.0279999999999999,0.1169999999999999,0.157,0.484,0.18,2004-05
3678,3678,Antawn Jamison,WAS,29.0,205.74,104.32616,North Carolina,USA,1998,1,4,68,19.6,7.6,2.3,1.8,0.066,0.158,0.237,0.506,0.1009999999999999,2004-05
3696,3696,Damone Brown,WAS,26.0,203.2,91.625584,Syracuse,USA,2001,2,36,14,3.9,2.0,1.0,-1.5,0.069,0.138,0.225,0.409,0.161,2004-05
3758,3758,Juan Dixon,WAS,26.0,190.5,74.389088,Maryland,USA,2002,1,17,63,8.0,1.9,1.8,-5.3,0.033,0.0969999999999999,0.235,0.518,0.19,2004-05
3782,3782,Larry Hughes,WAS,26.0,195.58,83.46092800000001,Saint Louis,USA,1998,1,8,61,22.0,6.3,4.7,2.8,0.034,0.151,0.264,0.523,0.214,2004-05
3783,3783,Laron Profit,WAS,27.0,195.58,92.532768,Maryland,USA,1999,2,38,42,3.2,1.8,0.9,-4.2,0.063,0.152,0.172,0.489,0.151,2004-05
3787,3787,Kwame Brown,WAS,23.0,210.82,110.222856,None,USA,2001,1,1,42,7.0,4.9,0.9,-6.4,0.089,0.175,0.179,0.497,0.074,2004-05
3824,3824,Gilbert Arenas,WAS,23.0,190.5,86.636072,Arizona,USA,2001,2,30,80,25.5,4.7,5.1,1.5,0.027,0.104,0.271,0.565,0.2239999999999999,2004-05
3848,3848,Jarvis Hayes,WAS,23.0,200.66,99.79024,Georgia,USA,2003,1,10,54,10.2,4.2,1.7,-2.9,0.0279999999999999,0.141,0.18,0.475,0.093,2004-05
3851,3851,Jared Jeffries,WAS,23.0,208.28,104.32616,Indiana,USA,2002,1,11,77,6.8,4.9,2.0,1.6,0.0819999999999999,0.128,0.135,0.512,0.115,2004-05
3872,3872,Peter John Ramos,WAS,20.0,220.98,124.7378,None,Puerto Rico,2004,2,32,6,1.8,0.7,0.0,-12.7,0.048,0.25,0.29,0.506,0.0,2004-05
3891,3891,Samaki Walker,WAS,29.0,205.74,113.398,Louisville,USA,1996,1,9,14,1.7,1.3,0.3,-10.9,0.066,0.089,0.134,0.371,0.045,2004-05
3968,3968,Michael Ruffin,WAS,28.0,203.2,112.490816,Tulsa,USA,1999,2,32,79,1.4,4.2,0.8,-0.7,0.138,0.174,0.061,0.432,0.074,2004-05
3988,3988,Etan Thomas,WAS,28.0,208.28,117.93392,Syracuse,USA,2000,1,12,71,4.7,3.9,0.2,-1.0,0.1009999999999999,0.196,0.141,0.56,0.02,2005-06
4015,4015,Donell Taylor,WAS,23.0,195.58,83.007336,Alabama-Birmingham,USA,Undrafted,Undrafted,Undrafted,51,2.7,1.0,0.9,2.8,0.04,0.1,0.188,0.452,0.17,2005-06
4026,4026,Gilbert Arenas,WAS,24.0,193.04,95.25432,Arizona,USA,2001,2,30,80,29.3,3.5,6.1,2.1,0.019,0.078,0.301,0.581,0.261,2005-06
4028,4028,Jarvis Hayes,WAS,24.0,203.2,99.79024,Georgia,USA,2003,1,10,21,9.3,3.6,1.3,-0.4,0.039,0.13,0.185,0.499,0.087,2005-06
4054,4054,Jared Jeffries,WAS,24.0,210.82,108.86208,Indiana,USA,2002,1,11,77,6.4,4.9,1.9,2.4,0.094,0.128,0.136,0.5,0.114,2005-06
4083,4083,Brendan Haywood,WAS,26.0,213.36,119.294696,North Carolina,USA,2001,1,20,79,7.3,5.9,0.6,2.0,0.1169999999999999,0.163,0.149,0.542,0.038,2005-06
