,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
2548,2548,Greg Ostertag,UTA,29.0,218.44,127.00576,Kansas,USA,1995,1,28,74,3.3,4.2,0.7,2.2,0.14,0.193,0.126,0.474,0.068,2001-02
2577,2577,Jarron Collins,UTA,23.0,210.82,114.305184,Stanford,USA,2001,2,52,70,6.4,4.2,0.8,2.4,0.113,0.14,0.152,0.532,0.065,2001-02
2592,2592,Donyell Marshall,UTA,29.0,205.74,104.32616,Connecticut,USA,1994,1,4,58,14.8,7.6,1.7,-5.7,0.108,0.1939999999999999,0.226,0.565,0.111,2001-02
2648,2648,John Amaechi,UTA,32.0,208.28,122.46984,Penn State,England,Undrafted,Undrafted,Undrafted,50,2.0,1.5,0.4,-2.6,0.066,0.132,0.1689999999999999,0.351,0.073,2002-03
2666,2666,Carlos Arroyo,UTA,23.0,187.96,91.625584,Florida International,Puerto Rico,Undrafted,Undrafted,Undrafted,44,2.8,0.6,1.2,-2.3,0.045,0.062,0.239,0.51,0.319,2002-03
2668,2668,Calbert Cheaney,UTA,31.0,200.66,98.429464,Indiana,USA,1993,1,6,81,8.6,3.5,2.0,4.9,0.04,0.106,0.158,0.514,0.113,2002-03
2711,2711,Andrei Kirilenko,UTA,22.0,205.74,102.0582,None,Russia,1999,1,24,80,12.0,5.3,1.7,2.1,0.083,0.145,0.1939999999999999,0.598,0.11,2002-03
2763,2763,Greg Ostertag,UTA,30.0,218.44,127.00576,Kansas,USA,1995,1,28,81,5.4,6.2,0.7,8.3,0.121,0.185,0.125,0.531,0.042,2002-03
2790,2790,Jarron Collins,UTA,24.0,210.82,114.305184,Stanford,USA,2001,2,52,22,5.5,2.7,0.6,-4.2,0.093,0.085,0.142,0.53,0.06,2002-03
2816,2816,DeShawn Stevenson,UTA,22.0,195.58,95.25432,None,USA,2000,1,23,61,4.6,1.4,0.7,-9.8,0.032,0.099,0.216,0.444,0.099,2002-03
2818,2818,John Stockton,UTA,41.0,185.42,79.3786,Gonzaga,USA,1984,1,16,82,10.8,2.5,7.7,5.2,0.0279999999999999,0.078,0.191,0.5770000000000001,0.445,2002-03
2856,2856,Scott Padgett,UTA,27.0,205.74,108.86208,Kentucky,USA,1999,1,28,82,5.7,3.3,1.0,1.9,0.076,0.1669999999999999,0.187,0.496,0.113,2002-03
2951,2951,Tony Massenburg,UTA,35.0,205.74,113.398,Maryland,USA,1990,2,43,58,4.7,2.7,0.3,-5.0,0.095,0.154,0.1889999999999999,0.508,0.037,2002-03
2983,2983,Mark Jackson,UTA,38.0,190.5,88.45044,St. John's (NY),USA,1987,1,18,82,4.7,2.1,4.6,-0.4,0.0289999999999999,0.11,0.176,0.473,0.437,2002-03
2995,2995,Karl Malone,UTA,39.0,205.74,116.119552,Louisiana Tech,USA,1985,1,13,81,20.6,7.8,4.7,3.0,0.049,0.203,0.276,0.534,0.236,2002-03
3043,3043,Matt Harpring,UTA,27.0,200.66,104.779752,Georgia Tech,USA,1998,1,15,78,17.6,6.6,1.7,5.2,0.095,0.144,0.237,0.588,0.095,2002-03
3066,3066,Mikki Moore,UTA,28.0,213.36,102.0582,Nebraska,USA,Undrafted,Undrafted,Undrafted,32,4.1,2.6,0.6,-3.0,0.09,0.179,0.161,0.568,0.0969999999999999,2003-04
3087,3087,Mo Williams,UTA,21.0,185.42,83.91452,Alabama,USA,2003,2,47,57,5.0,1.3,1.3,-6.6,0.035,0.08,0.2239999999999999,0.433,0.196,2003-04
3089,3089,Michael Ruffin,UTA,27.0,203.2,111.583632,Tulsa,USA,1999,2,32,41,2.2,5.0,1.0,-5.7,0.127,0.235,0.1119999999999999,0.344,0.092,2003-04
3104,3104,Paul Grant,UTA,30.0,213.36,111.13004,Wisconsin,USA,1997,1,20,10,2.5,1.7,0.3,-14.5,0.083,0.13,0.165,0.471,0.063,2003-04
3117,3117,Matt Harpring,UTA,28.0,200.66,104.779752,Georgia Tech,USA,1998,1,15,31,16.2,8.0,2.0,1.1,0.1,0.171,0.223,0.524,0.102,2003-04
3136,3136,Keon Clark,UTA,29.0,210.82,100.243832,Nevada-Las Vegas,USA,1998,1,13,2,2.0,3.5,0.5,24.6,0.038,0.222,0.102,0.3329999999999999,0.063,2003-04
3143,3143,Raja Bell,UTA,27.0,195.58,95.25432,Florida International,U.S. Virgin Islands,Undrafted,Undrafted,Undrafted,82,11.2,2.9,1.3,-3.1,0.037,0.113,0.236,0.5,0.107,2003-04
3200,3200,Tom Gugliotta,UTA,34.0,208.28,113.398,North Carolina State,USA,1992,1,6,55,2.9,3.4,1.1,-7.9,0.092,0.192,0.146,0.374,0.132,2003-04
3253,3253,Raul Lopez,UTA,24.0,182.88,72.57472,None,Spain,2001,1,24,82,7.0,1.9,3.7,-2.2,0.019,0.1,0.215,0.503,0.364,2003-04
3279,3279,Sasha Pavlovic,UTA,20.0,200.66,95.25432,None,Montenegro,2003,1,19,79,4.8,2.0,0.8,-4.9,0.048,0.129,0.198,0.4629999999999999,0.098,2003-04
3308,3308,Carlos Arroyo,UTA,24.0,187.96,91.625584,Florida International,Puerto Rico,Undrafted,Undrafted,Undrafted,71,12.6,2.6,5.0,-1.4,0.025,0.091,0.236,0.517,0.3289999999999999,2003-04
3337,3337,Curtis Borchardt,UTA,23.0,213.36,108.86208,Stanford,USA,2002,1,18,16,3.6,3.4,0.9,-6.2,0.066,0.203,0.149,0.4539999999999999,0.0969999999999999,2003-04
3352,3352,Andrei Kirilenko,UTA,23.0,205.74,102.0582,None,Russia,1999,1,24,78,16.5,8.1,3.1,1.2,0.095,0.174,0.218,0.5589999999999999,0.152,2003-04
3392,3392,Ben Handlogten,UTA,30.0,208.28,108.86208,Western Michigan,USA,Undrafted,Undrafted,Undrafted,17,4.0,3.2,0.4,-4.7,0.156,0.244,0.187,0.5770000000000001,0.063,2003-04
3406,3406,Jarron Collins,UTA,25.0,210.82,115.66596,Stanford,USA,2001,2,52,81,6.0,3.9,1.0,-4.6,0.0819999999999999,0.152,0.132,0.5870000000000001,0.078,2003-04
3487,3487,Greg Ostertag,UTA,31.0,218.44,127.00576,Kansas,USA,1995,1,28,78,6.8,7.4,1.6,-0.6,0.126,0.2,0.134,0.506,0.096,2003-04
3489,3489,Gordan Giricek,UTA,27.0,195.58,95.25432,None,Croatia,1999,2,40,73,11.3,3.1,1.7,-2.2,0.0289999999999999,0.1009999999999999,0.201,0.521,0.104,2003-04
3635,3635,Ben Handlogten,UTA,31.0,208.28,108.86208,Western Michigan,USA,Undrafted,Undrafted,Undrafted,21,4.5,3.1,0.6,-8.5,0.106,0.21,0.173,0.525,0.075,2004-05
3661,3661,Aleksandar Radojevic,UTA,28.0,220.98,113.398,Barton Community College,USA,1999,1,12,12,1.6,2.3,0.5,-11.8,0.086,0.183,0.1369999999999999,0.406,0.07,2004-05
3672,3672,Andrei Kirilenko,UTA,24.0,205.74,92.98636,None,Russia,1999,1,24,41,15.6,6.2,3.2,2.5,0.084,0.148,0.217,0.599,0.178,2004-05
3687,3687,Curtis Borchardt,UTA,24.0,213.36,109.769264,Stanford,USA,2002,1,18,67,3.0,3.3,0.7,-9.2,0.1169999999999999,0.218,0.1369999999999999,0.492,0.096,2004-05
3723,3723,Carlos Boozer,UTA,23.0,203.2,117.026736,Duke,USA,2002,2,34,51,17.8,9.0,2.8,-4.3,0.098,0.222,0.243,0.56,0.147,2004-05
3749,3749,Keith McLeod,UTA,25.0,187.96,86.18248,Bowling Green,USA,Undrafted,Undrafted,Undrafted,53,7.8,2.1,4.5,-5.0,0.017,0.084,0.1889999999999999,0.44,0.282,2004-05
3789,3789,Kris Humphries,UTA,20.0,205.74,106.59412,Minnesota,USA,2004,1,14,67,4.1,2.9,0.6,-12.2,0.093,0.184,0.201,0.419,0.095,2004-05
3791,3791,Kirk Snyder,UTA,22.0,198.12,102.0582,Nevada,USA,2004,1,16,68,5.0,1.8,0.5,-10.9,0.069,0.104,0.221,0.456,0.073,2004-05
