,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
2921,2921,Wang Zhi-zhi,LAC,25.0,215.9,124.7378,None,China,1999,2,36,41,4.4,1.9,0.2,-3.5,0.075,0.147,0.239,0.485,0.0409999999999999,2002-03
2933,2933,Tremaine Fowlkes,LAC,27.0,203.2,99.79024,Fresno State,USA,1998,2,54,37,4.4,2.8,0.6,9.2,0.086,0.128,0.1369999999999999,0.5329999999999999,0.06,2002-03
3010,3010,Keyon Dooling,LAC,23.0,190.5,88.904032,Missouri,USA,2000,1,10,55,6.4,1.3,1.6,-6.1,0.011,0.074,0.1989999999999999,0.494,0.168,2002-03
3013,3013,Lamar Odom,LAC,23.0,208.28,100.243832,Rhode Island,USA,1999,1,4,49,14.6,6.7,3.6,-6.7,0.039,0.18,0.22,0.519,0.184,2002-03
3014,3014,Marko Jaric,LAC,24.0,200.66,89.811216,None,Serbia,2000,2,30,66,7.4,2.4,2.9,1.4,0.03,0.104,0.198,0.498,0.237,2002-03
3035,3035,Quentin Richardson,LAC,23.0,198.12,107.047712,DePaul,USA,2000,1,18,59,9.4,4.8,0.9,-5.9,0.079,0.151,0.22,0.46,0.072,2002-03
3048,3048,Melvin Ely,LAC,25.0,208.28,117.93392,Fresno State,USA,2002,1,12,52,4.5,3.3,0.3,3.4,0.094,0.154,0.153,0.54,0.03,2002-03
3064,3064,Michael Olowokandi,LAC,28.0,213.36,122.46984,Pacific,Nigeria,1998,1,1,36,12.3,9.1,1.3,-4.8,0.047,0.215,0.193,0.457,0.064,2002-03
3077,3077,Melvin Ely,LAC,26.0,208.28,118.38751200000002,Fresno State,USA,2002,1,12,42,3.7,2.4,0.5,-1.0,0.106,0.119,0.17,0.4579999999999999,0.075,2003-04
3097,3097,Quentin Richardson,LAC,24.0,195.58,107.954896,DePaul,USA,2000,1,18,65,17.2,6.4,2.1,-4.8,0.068,0.131,0.24,0.484,0.108,2003-04
3099,3099,Predrag Drobnjak,LAC,28.0,210.82,123.377024,None,Yugoslavia,1997,2,48,61,6.3,3.2,0.6,-13.3,0.061,0.175,0.217,0.4579999999999999,0.078,2003-04
3111,3111,Olden Polynice,LAC,39.0,208.28,113.398,Virginia,USA,1987,1,8,2,0.0,1.0,0.5,1.8,0.111,0.1,0.172,0.0,0.143,2003-04
3119,3119,Matt Barnes,LAC,24.0,200.66,106.59412,UCLA,USA,2002,2,45,38,4.5,4.0,1.3,-13.4,0.0819999999999999,0.161,0.129,0.519,0.1159999999999999,2003-04
3132,3132,Keyon Dooling,LAC,24.0,190.5,86.18248,Missouri,USA,2000,1,10,58,6.2,1.4,2.2,-8.4,0.017,0.062,0.181,0.4579999999999999,0.198,2003-04
3150,3150,Marko Jaric,LAC,25.0,195.58,98.429464,None,Serbia,2000,2,30,58,8.5,3.0,4.8,-4.6,0.0289999999999999,0.087,0.159,0.475,0.258,2003-04
3173,3173,Randy Livingston,LAC,29.0,193.04,94.800728,Louisiana State,USA,1996,2,42,4,2.0,1.8,1.0,-29.2,0.037,0.093,0.157,0.316,0.182,2003-04
3290,3290,Chris Wilcox,LAC,21.0,208.28,103.872568,Maryland,USA,2002,1,8,65,8.6,4.7,0.8,-4.7,0.102,0.159,0.192,0.557,0.067,2003-04
3294,3294,Chris Kaman,LAC,22.0,213.36,121.562656,Central Michigan,USA,2003,1,6,82,6.1,5.6,1.0,-7.5,0.08,0.2019999999999999,0.16,0.502,0.078,2003-04
3313,3313,Corey Maggette,LAC,24.0,198.12,103.418976,Duke,USA,1999,1,13,73,20.7,5.9,3.1,-4.3,0.0409999999999999,0.146,0.251,0.586,0.154,2003-04
3386,3386,Bobby Simmons,LAC,24.0,198.12,106.59412,DePaul,USA,2001,2,41,56,7.8,4.7,1.7,-3.6,0.096,0.125,0.168,0.488,0.1169999999999999,2003-04
3459,3459,Eddie House,LAC,26.0,185.42,79.3786,Arizona State,USA,2000,2,37,60,6.8,2.3,2.5,-9.5,0.026,0.111,0.2019999999999999,0.436,0.228,2003-04
3465,3465,Elton Brand,LAC,25.0,203.2,120.20188,Duke,USA,1999,1,1,69,20.0,10.3,3.3,-5.5,0.115,0.19,0.2319999999999999,0.5670000000000001,0.157,2003-04
3466,3466,Doug Overton,LAC,34.0,190.5,86.18248,La Salle,USA,1991,2,40,61,3.7,1.4,2.3,-5.9,0.019,0.075,0.139,0.433,0.215,2003-04
3491,3491,Glen Rice,LAC,37.0,203.2,103.418976,Michigan,USA,1989,1,4,18,3.7,2.3,1.3,0.9,0.0409999999999999,0.132,0.165,0.395,0.151,2003-04
3529,3529,Zeljko Rebraca,LAC,33.0,213.36,120.20188,None,Yugoslavia,1994,2,54,58,5.8,3.2,0.4,0.3,0.066,0.165,0.163,0.625,0.049,2004-05
3535,3535,Elton Brand,LAC,26.0,203.2,123.377024,Duke,USA,1999,1,1,81,20.0,9.5,2.6,2.0,0.121,0.184,0.251,0.5539999999999999,0.128,2004-05
3588,3588,Shaun Livingston,LAC,19.0,200.66,82.553744,None,USA,2004,1,4,30,7.4,3.0,5.0,-2.0,0.034,0.095,0.175,0.461,0.287,2004-05
3643,3643,Bobby Simmons,LAC,25.0,198.12,103.418976,DePaul,USA,2001,2,41,75,16.4,5.9,2.7,0.4,0.055,0.131,0.208,0.54,0.126,2004-05
3705,3705,Darrick Martin,LAC,34.0,180.34,77.11064,UCLA,USA,Undrafted,Undrafted,Undrafted,11,3.8,0.9,2.5,2.9,0.019,0.044,0.148,0.392,0.235,2004-05
3709,3709,Corey Maggette,LAC,25.0,198.12,102.0582,Duke,USA,1999,1,13,66,22.2,6.0,3.4,-0.7,0.035,0.154,0.2739999999999999,0.574,0.1669999999999999,2004-05
3733,3733,Chris Kaman,LAC,23.0,213.36,120.20188,Central Michigan,USA,2003,1,6,63,9.1,6.7,1.2,-4.4,0.1,0.204,0.188,0.522,0.077,2004-05
3736,3736,Chris Wilcox,LAC,22.0,208.28,106.59412,Maryland,USA,2002,1,8,54,7.9,4.2,0.7,-4.3,0.079,0.192,0.216,0.5429999999999999,0.068,2004-05
3744,3744,Kenny Anderson,LAC,34.0,185.42,76.203456,Georgia Tech,USA,1991,1,2,43,4.7,2.0,2.4,-12.0,0.035,0.1119999999999999,0.16,0.467,0.22,2004-05
3767,3767,Kerry Kittles,LAC,31.0,195.58,83.91452,Villanova,USA,1996,1,8,11,6.3,2.9,1.8,-4.0,0.005,0.156,0.155,0.446,0.13,2004-05
3774,3774,Lionel Chalmers,LAC,24.0,182.88,81.64656,Xavier,USA,2004,2,33,36,3.1,0.9,1.4,-3.9,0.012,0.074,0.181,0.409,0.211,2004-05
