,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
2170,2170,Patrick Ewing,SEA,38.0,213.36,115.66596,Georgetown,Jamaica,1985,1,1,79,9.6,7.4,1.2,-4.2,0.066,0.248,0.2019999999999999,0.478,0.071,2000-01
2179,2179,Ruben Wolkowyski,SEA,27.0,208.28,122.46984,None,Argentina,Undrafted,Undrafted,Undrafted,34,2.2,1.4,0.1,0.9,0.043,0.113,0.153,0.3989999999999999,0.015,2000-01
2180,2180,Ruben Patterson,SEA,25.0,195.58,101.604608,Cincinnati,USA,1998,2,31,76,13.0,5.0,2.1,3.1,0.106,0.11,0.2319999999999999,0.544,0.13,2000-01
2229,2229,Predrag Drobnjak,SEA,26.0,210.82,123.377024,None,Yugoslavia,1997,2,48,64,6.8,3.4,0.8,4.3,0.078,0.146,0.2,0.49,0.069,2001-02
2239,2239,Olumide Oyedeji,SEA,21.0,208.28,115.66596,None,Nigeria,2000,2,42,36,1.5,2.2,0.1,5.0,0.144,0.245,0.13,0.562,0.026,2001-02
2307,2307,Rashard Lewis,SEA,22.0,208.28,97.52228,None,USA,1998,2,32,71,16.8,7.0,1.7,5.4,0.064,0.157,0.207,0.564,0.076,2001-02
2350,2350,Vladimir Radmanovic,SEA,21.0,208.28,106.140528,None,Serbia,2001,1,12,61,6.7,3.8,1.3,3.3,0.044,0.175,0.172,0.528,0.1,2001-02
2355,2355,Vin Baker,SEA,30.0,210.82,113.398,Hartford,USA,1993,1,8,55,14.1,6.4,1.3,-1.5,0.1169999999999999,0.126,0.235,0.517,0.071,2001-02
2388,2388,Randy Livingston,SEA,27.0,193.04,94.800728,Louisiana State,USA,1996,2,42,13,3.2,1.9,2.0,14.3,0.06,0.105,0.159,0.348,0.205,2001-02
2408,2408,Shammond Williams,SEA,27.0,185.42,91.171992,North Carolina,USA,1998,2,34,50,4.4,1.3,1.7,0.2,0.033,0.094,0.192,0.526,0.225,2001-02
2438,2438,Calvin Booth,SEA,26.0,210.82,104.779752,Penn State,USA,1999,2,35,15,6.2,3.6,1.1,-8.3,0.08,0.133,0.178,0.502,0.092,2001-02
2479,2479,Ansu Sesay,SEA,25.0,205.74,102.0582,Mississippi,USA,1998,2,30,9,6.4,2.2,0.9,-7.5,0.066,0.124,0.186,0.5489999999999999,0.091,2001-02
2500,2500,Antonio Harvey,SEA,31.0,210.82,102.0582,Pfeiffer,USA,Undrafted,Undrafted,Undrafted,5,1.8,1.8,1.0,-12.6,0.109,0.087,0.149,0.349,0.143,2001-02
2508,2508,Brent Barry,SEA,30.0,198.12,92.079176,Oregon State,USA,1995,1,15,81,14.4,5.4,5.3,3.3,0.023,0.146,0.161,0.652,0.209,2001-02
2522,2522,Art Long,SEA,29.0,205.74,114.758776,Cincinnati,USA,Undrafted,Undrafted,Undrafted,63,4.5,4.0,0.7,-0.1,0.132,0.173,0.163,0.506,0.063,2001-02
2562,2562,Jerome James,SEA,26.0,215.9,123.377024,Florida A&M,USA,1998,2,36,56,5.3,4.1,0.4,9.7,0.1159999999999999,0.161,0.183,0.498,0.036,2001-02
2588,2588,Earl Watson,SEA,23.0,185.42,86.18248,UCLA,USA,2001,2,39,64,3.6,1.3,2.0,3.8,0.0409999999999999,0.067,0.139,0.507,0.196,2001-02
2601,2601,Desmond Mason,SEA,24.0,195.58,100.697424,Oklahoma State,USA,2000,1,17,75,12.4,4.7,1.4,5.4,0.046,0.124,0.188,0.5329999999999999,0.068,2001-02
2617,2617,Gary Payton,SEA,33.0,193.04,81.64656,Oregon State,USA,1990,1,2,82,22.1,4.8,9.0,3.2,0.0289999999999999,0.11,0.271,0.526,0.391,2001-02
2639,2639,Jerome James,SEA,27.0,215.9,123.377024,Florida A&M,USA,1998,2,36,51,5.4,4.2,0.5,2.1,0.124,0.208,0.216,0.506,0.064,2002-03
2667,2667,Calvin Booth,SEA,27.0,210.82,104.779752,Penn State,USA,1999,2,35,47,2.9,2.3,0.3,3.5,0.066,0.151,0.134,0.494,0.033,2002-03
2708,2708,Ansu Sesay,SEA,26.0,205.74,102.0582,Mississippi,USA,1998,2,30,45,2.1,1.6,0.5,-7.7,0.0819999999999999,0.094,0.149,0.4039999999999999,0.0969999999999999,2002-03
2729,2729,Brent Barry,SEA,31.0,198.12,92.079176,Oregon State,USA,1995,1,15,75,10.3,4.0,5.1,-0.5,0.022,0.124,0.149,0.597,0.241,2002-03
2829,2829,Flip Murray,SEA,23.0,193.04,86.18248,Shaw,USA,2002,2,41,14,1.9,0.3,0.4,-4.1,0.0,0.068,0.316,0.391,0.143,2002-03
2840,2840,Elden Campbell,SEA,34.0,213.36,126.552168,Clemson,USA,1990,1,27,56,6.1,3.2,0.9,4.9,0.065,0.18,0.228,0.483,0.111,2002-03
2853,2853,Joseph Forte,SEA,22.0,193.04,87.996848,North Carolina,USA,2001,1,21,17,1.4,0.6,0.6,-5.8,0.049,0.1,0.262,0.319,0.256,2002-03
2880,2880,Rashard Lewis,SEA,23.0,208.28,97.52228,None,USA,1998,2,32,77,18.1,6.5,1.7,-1.6,0.0579999999999999,0.14,0.223,0.537,0.078,2002-03
2883,2883,Ray Allen,SEA,27.0,195.58,92.98636,Connecticut,USA,1996,1,5,76,22.5,5.0,4.4,2.6,0.039,0.118,0.28,0.565,0.217,2002-03
2884,2884,Reggie Evans,SEA,23.0,203.2,111.13004,Iowa,USA,Undrafted,Undrafted,Undrafted,67,3.2,6.6,0.5,-0.4,0.141,0.252,0.089,0.51,0.037,2002-03
2913,2913,Vitaly Potapenko,SEA,28.0,208.28,129.27372,Wright State,Ukraine,1996,1,12,26,4.0,3.4,0.2,-6.4,0.071,0.206,0.156,0.492,0.017,2002-03
2915,2915,Vladimir Radmanovic,SEA,22.0,208.28,106.140528,None,Serbia,2001,1,12,72,10.1,4.5,1.3,4.7,0.046,0.151,0.1989999999999999,0.508,0.086,2002-03
3008,3008,Kevin Ollie,SEA,30.0,187.96,88.45044,Connecticut,USA,Undrafted,Undrafted,Undrafted,82,6.5,2.2,3.5,5.2,0.016,0.0969999999999999,0.15,0.514,0.252,2002-03
3032,3032,Predrag Drobnjak,SEA,27.0,210.82,123.377024,None,Yugoslavia,1997,2,48,82,9.4,3.9,1.0,-3.0,0.063,0.13,0.211,0.4589999999999999,0.074,2002-03
3159,3159,Leon Smith,SEA,23.0,208.28,106.59412,None,USA,1999,1,29,1,2.0,2.0,0.0,16.7,0.25,0.25,0.286,0.5,0.0,2003-04
3166,3166,Luke Ridnour,SEA,23.0,187.96,79.3786,Oregon,USA,2003,1,14,69,5.5,1.6,2.4,-7.1,0.036,0.081,0.193,0.496,0.266,2003-04
3219,3219,Vladimir Radmanovic,SEA,23.0,208.28,106.140528,None,Serbia,2001,1,12,77,12.0,5.3,1.8,0.3,0.053,0.15,0.1939999999999999,0.5329999999999999,0.102,2003-04
3221,3221,Vitaly Potapenko,SEA,29.0,208.28,129.27372,Wright State,Ukraine,1996,1,12,65,7.1,4.4,0.8,-3.5,0.086,0.163,0.174,0.511,0.061,2003-04
3229,3229,Rashard Lewis,SEA,24.0,208.28,97.52228,None,USA,1998,2,32,80,17.8,6.5,2.2,-0.2,0.053,0.151,0.233,0.527,0.105,2003-04
3246,3246,Richie Frahm,SEA,26.0,195.58,95.25432,Gonzaga,USA,Undrafted,Undrafted,Undrafted,54,3.4,1.0,0.4,7.2,0.031,0.114,0.155,0.608,0.081,2003-04
3250,3250,Reggie Evans,SEA,24.0,203.2,111.13004,Iowa,USA,Undrafted,Undrafted,Undrafted,75,2.9,5.4,0.4,-3.6,0.145,0.25,0.107,0.471,0.04,2003-04
